posX,posY,depth,avgCount
60,1666,9,35.3333333333333
60,1677,9,31
60,1685,7,39
60,1721,6,23
60,1743,10,41.25
60,1803,2,7
60,1807,1,5
60,1813,2,7
60,1938,1,3
60,1939,1,5
60,1960,8,40
60,1970,2,7
60,1975,2,10
60,1983,3,13
60,2080,2,11
60,2124,2,9
60,2141,10,38
60,2267,9,39
60,2359,9,39
60,2377,8,42
60,2388,9,30
60,2444,8,40
60,2449,9,34
60,2451,8,41
60,2476,7,34.5
60,2511,10,42
60,2533,5,23
60,2540,1,4
60,2560,7,31
60,2570,10,34
60,2710,8,29
60,2730,1,4
60,2895,9,39
60,3040,7,30
60,3088,8,33.5
60,3121,9,36.6666666666667
60,3207,7,31
60,3244,5,24
60,3264,9,31
60,3300,5,25
60,3355,9,31
60,3459,7,32.5
61,9,8,34.5
61,50,10,37.3333333333333
61,75,6,37
61,104,10,36
61,120,9,34.6666666666667
61,243,8,35
61,324,8,32
61,406,9,37
61,462,10,35.25
61,484,10,40
61,493,4,25
61,519,8,34.5
61,546,9,36
61,611,8,29
61,644,9,38
61,647,6,23
61,700,7,31.3333333333333
61,725,8,37.25
61,731,4,20
61,759,5,29
61,773,10,34
61,798,7,40
61,848,4,28
61,872,3,15
61,874,9,36.5
61,885,6,29
61,894,9,33
61,1001,8,32
61,1009,7,33
61,1015,3,18
61,1071,9,35
61,1077,7,31.6666666666667
61,1078,5,26.5
61,1096,3,16
61,1104,7,30
61,1113,8,37.25
61,1244,7,28.6666666666667
61,1287,8,39.5
61,1291,8,37
61,1332,9,46
61,1382,8,38.6666666666667
61,1394,3,16
61,1395,4,21
61,1445,5,25.3333333333333
61,1485,7,29
61,1493,3,12
61,1588,5,26.5
61,1590,6,25.25
61,1649,1,4
61,1658,5,28.5
61,1664,4,24.5
61,1705,3,15
61,1715,2,8
61,1749,1,3
61,1849,9,42
61,1939,9,39.3333333333333
61,2055,7,30.5
61,2074,6,25
61,2097,5,33
61,2104,5,31
61,2177,5,33
61,2204,6,31.5
61,2214,8,37.5
61,2258,5,30
61,2425,8,39
61,2479,5,26.5
61,2504,10,35.3333333333333
61,2559,7,31
61,2587,4,19
61,2625,7,31.3333333333333
61,2652,7,37
61,2806,9,33.3333333333333
61,2811,10,38
61,2813,8,36
61,2821,9,35.3333333333333
61,2836,8,38
61,2907,2,11
61,2941,10,38
61,3034,8,36
61,3067,6,37
61,3074,9,31.3333333333333
61,3096,5,26
61,3101,10,42.6666666666667
61,3162,8,40.5
61,3181,9,37
61,3185,10,34.5
61,3224,6,29
61,3258,7,34.5
61,3310,3,17
61,3320,10,33
61,3357,5,25.6666666666667
61,3361,9,35.6666666666667
61,3418,4,23
61,3428,8,32.5
61,3470,6,34
61,3480,2,9
62,31,9,42
62,62,3,13
62,150,7,40
62,152,5,29
62,156,1,5
62,160,9,43
62,161,6,29
62,180,8,31
62,188,2,7
62,193,9,39
62,224,5,27.25
62,232,8,36
62,235,4,23
62,357,3,15
62,385,3,17.3333333333333
62,407,1,4
62,425,8,30
62,450,6,33
62,462,7,32
62,476,4,24.3333333333333
62,511,5,28.4
62,517,6,34.5
62,521,7,26.5
62,624,1,4
62,639,6,36
62,659,1,4.5
62,664,1,5
62,792,6,33
62,805,6,25
62,877,7,30
62,923,4,22
62,933,4,26
62,993,2,9.33333333333333
62,1021,7,37
62,1096,3,16
62,1113,1,4
62,1127,1,5
62,1163,1,4
62,1183,2,7.66666666666667
62,1212,4,20.5
62,1214,1,3.33333333333333
62,1233,4,23.25
62,1271,3,14.75
62,1437,2,9.66666666666667
62,1507,3,15
62,1558,5,22
62,1597,5,25
62,1756,3,16
62,1768,9,42.3333333333333
62,1793,2,10
62,1797,7,31
62,1839,9,39.6666666666667
62,1850,5,33
62,1869,10,36.5
62,1878,4,22.5
62,1915,4,23.5
62,1939,10,43
62,1957,3,14
62,1991,2,9.5
62,2045,9,44
62,2051,5,26.5
62,2088,5,28
62,2100,3,14
62,2166,6,28
62,2188,6,24
62,2222,6,29
62,2223,2,8
62,2225,4,20
62,2229,4,24.6666666666667
62,2256,10,45
62,2285,7,37.3333333333333
62,2349,8,39.3333333333333
62,2400,5,27.5
62,2402,9,41
62,2415,1,3
62,2458,6,30
62,2469,1,3
62,2480,6,30
62,2515,4,26
62,2516,7,31.6666666666667
62,2578,3,14
62,2660,7,35.5
62,2671,5,27.3333333333333
62,2685,7,32.3333333333333
62,2715,1,3.5
62,2736,3,14
62,2756,1,4
62,2798,3,15
62,2802,7,34.5
62,2844,9,46
62,2850,3,14
62,2856,7,36
62,2989,8,35
62,2993,3,13.5
62,3034,4,22
62,3101,4,23
62,3109,2,11
62,3126,4,22
62,3156,4,23.3333333333333
62,3160,6,32.5
62,3266,1,5
62,3294,4,23
62,3319,10,38
62,3324,3,13
62,3354,7,28
62,3389,6,33
62,3397,6,28
62,3466,10,35
62,3481,4,22
63,68,3,16
63,152,3,13.3333333333333
63,217,3,15
63,264,1,3.75
63,270,2,8.33333333333333
63,374,2,7.75
63,394,1,4.75
63,412,2,9
63,463,2,9
63,476,1,3.75
63,589,3,16
63,638,10,36
63,699,1,3.33333333333333
63,813,2,9
63,881,2,9.5
63,978,1,4.33333333333333
63,989,3,18
63,1035,2,8
63,1099,1,4
63,1112,1,4.33333333333333
63,1135,2,10.5
63,1225,8,27
63,1295,1,3.5
63,1341,1,3.5
63,1368,1,5
63,1376,1,4.5
63,1412,8,33
63,1502,9,45
63,1801,10,34
63,1817,10,35
63,1853,8,34.5
63,1952,8,38
63,1964,5,24
63,2092,10,31
63,2093,10,30
63,2110,5,28.5
63,2127,10,46
63,2138,4,24.3333333333333
63,2140,3,14.3333333333333
63,2153,2,8.66666666666667
63,2162,4,22.3333333333333
63,2170,8,36
63,2207,3,15
63,2224,10,45
63,2250,10,31
63,2362,2,8.33333333333333
63,2381,4,24
63,2451,10,43
63,2472,9,34
63,2518,1,4
63,2544,7,34
63,2547,2,9
63,2548,3,14
63,2658,3,16.3333333333333
63,2672,1,4
63,2736,2,9
63,2812,2,9
63,2833,4,20
63,2835,3,13
63,2836,2,7.5
63,2877,9,31
63,2899,4,20
63,2947,1,4.66666666666667
63,2949,4,27
63,2957,9,41
63,3073,10,39
63,3105,3,15
63,3126,3,13
63,3181,8,27
63,3187,5,27
63,3243,2,9
63,3249,2,9.5
63,3293,3,15
63,3326,1,4.66666666666667
63,3338,4,28
64,154,9,44
64,873,1,3
64,895,1,3
64,911,1,5
64,1144,5,32
64,1501,5,31
64,1525,7,26
64,1625,6,37
64,1662,6,30
64,1769,8,39
64,1815,4,24
64,1876,8,37
64,1938,3,17
64,1945,4,23
64,1962,1,5
64,1987,8,36
64,2044,1,4
64,2079,4,22
64,2098,8,40
64,2119,6,33
64,2123,1,4
64,2151,3,14
64,2287,5,32
64,2412,6,26
64,2467,8,40
64,2496,4,28
64,2509,1,3.5
64,2511,1,3
64,2542,1,4
64,2637,8,39
64,2664,2,9
64,2699,4,27
64,2740,2,8
64,2874,2,10
64,2879,1,3
64,2885,3,16
64,2949,6,23
64,2970,2,10
64,2980,6,31
64,3042,7,33
64,3043,1,5
64,3062,1,4
64,3080,7,39
64,3126,5,33
64,3191,5,31
64,3242,7,30
64,3351,1,5
64,3409,3,16
64,3450,5,25
65,4,6,32
65,32,6,24
65,177,5,24
65,467,4,26
65,721,4,19
65,764,3,17
65,879,2,11
65,886,3,17
65,1269,1,5
65,1272,1,4
65,1320,2,10
65,1438,2,10
65,1440,1,4
65,1594,2,9
65,1887,1,5
65,1909,3,16
65,1917,4,27
65,1939,5,25
65,1955,2,9
65,2027,1,3
65,2094,5,31
65,2108,3,13
65,2312,2,11
65,2393,4,24
65,2424,3,16
65,2490,3,18
65,2708,1,5
65,2786,2,7
65,2788,2,7
65,3074,2,8
65,3098,2,8
65,3105,2,9
65,3189,1,4
65,3232,1,5
65,3302,1,3
65,3344,3,15
66,66,1,4
66,120,1,3
66,249,1,4
66,347,2,11
66,388,1,5
66,470,1,4
66,1975,1,4
66,2413,1,5
66,2442,1,3
68,1725,10,34
68,2636,8,40
68,3008,9,41
68,3069,9,33
68,3172,10,33
69,60,9,34
69,253,10,30
69,300,9,28
69,380,9,44
69,526,10,32
69,603,10,41
69,648,9,28
69,655,10,34
69,757,9,28
69,777,9,29
69,857,10,43
69,935,8,33
69,1016,7,29
69,1025,7,27
69,1124,8,40
69,1153,7,40
69,1185,7,32
69,1189,7,33
69,1202,8,41
69,1300,10,34
69,1543,7,40
69,1576,8,34
69,1583,10,47
69,1589,6,29
69,1617,9,38
69,1679,6,26
69,1856,7,29
69,1915,7,29
69,2039,9,41
69,2149,8,34
69,2380,9,40
69,2390,7,30
69,2398,7,36
69,2576,5,31
69,2833,6,32
69,2971,6,24
69,3137,10,33
69,3153,6,29
69,3165,4,28
69,3273,4,18
69,3348,4,24
70,49,10,43
70,73,8,37
70,140,9,41
70,144,5,24
70,190,10,34
70,206,9,28
70,579,6,30
70,732,7,35
70,768,4,19
70,779,9,45
70,847,4,27
70,866,9,41
70,934,5,21
70,943,5,25
70,956,10,43
70,973,8,41
70,995,4,24
70,1015,2,7
70,1048,4,18
70,1049,5,26
70,1225,5,24
70,1240,7,40
70,1243,9,28
70,1323,6,23
70,1355,6,32
70,1367,3,17
70,1427,6,29
70,1468,7,36
70,1580,9,41
70,1589,3,12
70,1635,9,29
70,1643,8,30
70,1644,5,22
70,1658,1,4
70,1687,1,5
70,2044,3,17
70,2062,3,17
70,2187,3,16
70,2263,10,41
70,2338,8,43
70,2409,3,16
70,2434,2,9
70,2509,2,10
70,2539,9,41
70,2665,9,31
70,2784,9,34
70,2793,9,33
70,2909,10,33
70,2919,8,28
70,2923,2,7
70,2946,3,18
70,3012,1,5
70,3018,9,40
70,3064,8,40
70,3076,6,25
70,3101,9,35
70,3129,10,40.5
70,3133,1,3
70,3165,10,40.5
70,3335,1,5
70,3453,6,35
71,9,4,27
71,12,10,47
71,18,5,22
71,92,7,25
71,132,6,29
71,201,7,30
71,240,8,34
71,253,4,21
71,297,10,29
71,308,4,28
71,319,6,37
71,324,6,37
71,337,5,33
71,338,9,45
71,386,6,36
71,402,6,28
71,413,7,32
71,421,9,33
71,423,2,8
71,446,6,29
71,509,5,27
71,511,4,24
71,519,4,28
71,682,3,13
71,730,2,8
71,737,5,31
71,760,2,10
71,894,7,35
71,910,9,43
71,918,9,42
71,987,6,29
71,1113,4,27
71,1218,2,10
71,1323,4,22
71,1332,5,24
71,1357,7,29
71,1366,3,12
71,1393,4,22
71,1497,6,28
71,1501,7,26
71,1634,7,31
71,1661,3,15
71,1749,6,37
71,1760,1,5
71,1769,1,5
71,1817,8,31.5
71,1898,7,30.5
71,1942,6,35
71,2066,9,34
71,2138,6,25.5
71,2169,9,42
71,2349,5,21
71,2446,7,26.5
71,2447,9,34
71,2569,8,36
71,2572,6,31
71,2603,5,32
71,2609,5,25
71,2663,7,36.5
71,2706,8,32.5
71,2752,10,36
71,2805,10,42
71,2823,5,26
71,2885,9,43
71,2898,9,45
71,2943,8,37
71,2953,7,33
71,2990,8,40
71,2992,6,28.5
71,3005,9,30
71,3024,8,32
71,3028,5,31.5
71,3080,3,16
71,3177,8,34
71,3274,4,23
71,3306,3,15
71,3314,7,34
71,3315,3,16
71,3393,9,31
71,3428,4,25
72,66,4,18
72,99,8,27
72,103,3,16
72,169,2,10
72,188,2,8
72,197,1,4.5
72,237,2,10
72,255,3,17
72,351,4,24
72,431,4,28
72,485,4,28
72,493,2,9
72,525,4,21
72,532,1,4
72,898,5,29
72,1014,2,11
72,1051,6,35
72,1108,3,16
72,1142,1,4
72,1159,4,28
72,1169,4,23
72,1194,1,4
72,1229,1,4
72,1254,4,19
72,1385,3,15.5
72,1401,3,18
72,1443,2,7
72,1467,4,24
72,1730,1,5
72,1792,3,18
72,1840,6,28
72,1844,7,31
72,1856,5,22
72,1884,7,35
72,1893,2,7
72,1916,5,25.5
72,2041,5,29
72,2081,2,10
72,2272,5,24
72,2287,1,5
72,2338,8,37
72,2364,2,9.5
72,2528,8,34
72,2559,4,20
72,2564,5,26
72,2649,6,26
72,2675,1,4
72,2679,3,16
72,2685,3,15.5
72,2741,2,7
72,2748,5,32
72,2782,1,4
72,2843,4,18
72,2909,1,4
72,2919,2,10
72,2954,4,22.5
72,2966,8,40
72,3002,1,5
72,3033,3,13
72,3043,7,27
72,3059,3,16
72,3081,5,22
72,3088,7,31
72,3156,1,3.5
72,3159,3,14.5
72,3160,1,4
72,3243,6,33
72,3247,3,13
72,3271,5,31
72,3281,5,21
72,3294,5,26
72,3323,3,12
72,3434,4,18
73,32,1,4
73,74,4,24
73,81,3,14
73,126,3,14
73,164,3,18
73,267,3,12
73,487,2,8
73,749,2,8
73,952,2,8
73,1439,2,7
73,1613,10,42
73,1626,10,39
73,1670,9,39
73,1756,6,23
73,1784,4,21
73,1789,5,30
73,1853,1,4
73,1879,4,19
73,1920,2,9
73,1960,10,33
73,1974,9,33
73,1978,10,30
73,2023,4,28
73,2042,3,17
73,2045,10,33
73,2076,9,33
73,2094,1,4.5
73,2141,4,22
73,2154,9,32
73,2203,1,3.5
73,2357,10,31
73,2440,7,41
73,2445,10,29
73,2520,4,28
73,2546,2,9
73,2630,10,42
73,2741,2,11
73,2766,1,3
73,2816,9,34
73,2833,9,32
73,2840,1,4
73,2870,10,30.5
73,2923,7,25
73,2972,1,5
73,2986,8,30
73,3037,7,32
73,3163,2,9
73,3239,6,35
73,3246,8,43
73,3390,9,35
73,3418,2,7
74,115,9,36.5
74,119,8,29
74,255,8,31
74,276,1,5
74,402,8,30
74,460,8,30.5
74,491,7,34
74,514,8,39
74,573,10,36
74,574,9,43
74,697,7,25
74,714,9,40.5
74,759,10,35.5
74,769,8,33
74,865,6,37
74,867,9,41
74,897,8,35.5
74,907,10,47
74,1030,6,25
74,1036,8,32.6666666666667
74,1155,4,20
74,1273,6,33
74,1321,9,46
74,1341,7,33
74,1375,8,36.5
74,1444,9,39
74,1457,8,37
74,1511,8,29
74,1632,5,28
74,1657,5,26.5
74,1662,8,34
74,1683,5,25
74,1705,4,25
74,1741,5,27.3333333333333
74,1819,9,33
74,1898,6,33
74,1948,9,32
74,1954,7,31
74,2106,6,29
74,2122,5,27
74,2157,6,25
74,2338,5,24
74,2342,7,37.5
74,2403,7,37
74,2501,7,33
74,2710,6,33.5
74,2714,7,30
74,2770,10,39
74,2819,10,38
74,2881,4,24
74,2909,5,27
74,2913,4,23
74,2924,10,43
74,2936,4,18
74,2996,6,30.5
74,3118,7,35
74,3207,5,27
74,3313,2,10
74,3326,5,23.5
74,3334,5,28
74,3350,5,23.5
74,3355,6,28
74,3387,2,9
74,3494,6,36.5
75,65,7,36
75,97,7,39
75,132,7,33
75,148,4,22
75,182,3,15
75,237,5,28.3333333333333
75,409,5,25.5
75,549,6,26
75,598,8,29
75,687,7,33
75,708,5,26
75,722,3,16.5
75,773,6,36
75,799,10,42
75,824,7,29
75,845,3,17
75,861,2,7
75,877,7,29
75,888,7,35
75,902,4,23
75,991,6,32
75,999,3,15.5
75,1013,9,39
75,1015,7,25
75,1039,3,15
75,1058,10,39
75,1119,6,29.5
75,1219,2,9
75,1242,4,27
75,1249,5,31
75,1254,3,15
75,1298,1,3.5
75,1309,4,23.5
75,1320,8,29
75,1331,4,24.5
75,1345,1,5
75,1367,2,8.66666666666667
75,1405,3,15
75,1413,2,9.5
75,1468,1,4
75,1507,3,15.5
75,1509,2,9.5
75,1520,6,27
75,1528,7,34
75,1537,2,9.33333333333333
75,1554,3,16.5
75,1555,4,19
75,1561,5,25
75,1567,7,30
75,1685,3,16
75,1767,10,36
75,1876,3,13
75,2138,6,27
75,2161,5,31
75,2182,4,20
75,2203,9,39
75,2218,9,45
75,2261,7,38
75,2313,9,31
75,2334,8,27
75,2440,3,15
75,2448,4,23.5
75,2465,5,27
75,2567,9,40
75,2612,10,44
75,2632,7,40
75,2790,3,12.5
75,2803,8,42
75,2823,2,9.5
75,2841,2,8
75,2909,7,37
75,2931,3,16
75,2938,1,4
75,2977,7,29
75,2985,3,17.5
75,3027,8,32
75,3036,3,13
75,3044,8,39.5
75,3127,8,41
75,3138,7,30
75,3184,7,29
75,3267,1,4
75,3275,2,8
75,3318,1,5
75,3366,6,37
75,3391,7,34
75,3411,5,23
75,3456,9,32
75,3464,2,8.5
76,5,4,23
76,65,4,19
76,68,7,41
76,147,3,13
76,251,2,8.5
76,282,4,26
76,300,4,25
76,324,6,28
76,414,6,28
76,425,3,18
76,474,3,14
76,580,7,38
76,596,4,21
76,620,6,36
76,683,6,33
76,741,5,24
76,809,5,23
76,895,5,21
76,945,4,23
76,968,2,7
76,1055,5,29
76,1285,3,18
76,1306,4,20
76,1350,4,26
76,1378,4,26
76,1514,1,5
76,1526,4,22
76,1557,1,5
76,1680,1,3
76,1699,3,17
76,1725,1,5
76,1757,7,26.5
76,1955,5,26
76,1972,7,36
76,2009,9,44
76,2010,6,33.5
76,2019,9,46
76,2028,6,27.5
76,2029,7,33.5
76,2033,4,28
76,2061,7,31
76,2064,8,38
76,2082,9,41
76,2084,5,21
76,2230,7,37
76,2251,6,35
76,2307,5,26
76,2415,4,27
76,2479,5,28
76,2486,7,32
76,2543,5,24
76,2572,5,30
76,2693,5,25.5
76,2712,1,3
76,2735,1,3
76,2875,3,17
76,2929,3,12
76,3031,3,15
76,3035,3,13
76,3066,4,21
76,3144,6,29
76,3261,5,29
76,3312,5,33
76,3394,2,9
76,3400,7,29
76,3423,2,11
76,3459,4,24.5
77,36,2,9
77,755,3,12
77,1141,1,5
77,1176,2,11
77,1178,2,10
77,1238,2,7
77,1811,5,30
77,1839,3,12
77,1842,5,30
77,1848,2,7
77,1938,2,8.5
77,2014,3,12.5
77,2141,4,28
77,2186,2,9.5
77,2268,3,16
77,2286,1,3
77,2449,3,14
77,2515,3,18
77,2529,1,5
77,2677,2,11
77,2737,4,20
77,2739,3,15
77,2880,3,12
77,2925,3,17
77,2929,5,30
77,2952,2,11
77,2995,1,3
77,3002,1,3.5
77,3005,1,4.5
77,3016,4,22
77,3076,2,11
77,3104,2,7
77,3199,2,11
77,3251,4,27
77,3260,2,10
77,3316,1,4
78,1821,1,5
78,1943,2,9
78,2334,2,7
78,2507,1,3
79,103,10,42
79,135,10,35
79,327,8,30
79,495,10,39
79,651,9,31
79,949,9,43
79,966,8,40
79,1109,10,45
79,1313,10,39
79,1367,10,36
79,1498,6,34
79,1505,8,43
79,1532,9,36
79,1613,8,34
79,1636,9,33
79,1652,10,34
79,3013,9,36
79,3032,9,36
79,3182,8,29
79,3278,8,35
79,3373,6,31
79,3378,8,38
79,3397,7,30
80,33,8,41
80,36,6,27
80,145,6,32
80,200,10,39
80,229,10,32
80,295,9,28
80,297,7,36
80,303,9,35
80,319,8,37
80,360,7,26
80,362,8,36
80,424,7,28
80,479,5,29
80,516,5,21
80,615,8,40
80,726,5,30
80,774,4,22
80,775,7,31
80,867,6,27
80,998,6,27
80,1053,6,27
80,1211,5,27
80,1228,6,29
80,1460,10,31
80,1544,10,46
80,1583,6,28
80,1595,9,34
80,1646,8,38
80,1672,6,35
80,1709,9,42
80,1855,9,37.5
80,2017,8,36
80,2033,10,47
80,2039,10,29
80,2123,5,31
80,2163,8,41
80,2167,8,31
80,2185,6,35
80,2186,7,32
80,2218,7,35
80,2327,10,36
80,2335,6,23
80,2337,8,39.5
80,2391,8,28.5
80,2408,9,37.5
80,2477,7,40
80,2489,7,27
80,2597,9,34
80,2649,6,32
80,2669,8,30
80,2747,8,30
80,2821,7,25
80,2912,8,41
80,2918,5,25
80,2953,9,30
80,3021,9,39
80,3051,8,35
80,3091,9,37
80,3107,7,37.5
80,3110,6,28
80,3134,7,31.5
80,3160,4,18
80,3235,8,38
80,3237,8,27
80,3308,4,27
80,3326,5,28
80,3342,5,24
80,3393,6,30.5
80,3417,6,29.5
80,3441,7,31
80,3477,6,27
81,34,10,42
81,60,7,36
81,160,2,10
81,174,9,34
81,178,4,20
81,281,6,37
81,321,4,20
81,463,10,45
81,467,10,44
81,539,8,27
81,540,8,43
81,547,10,42
81,551,4,24
81,620,4,26
81,746,10,40
81,757,3,14
81,785,3,15
81,876,1,5
81,909,7,27
81,974,4,24
81,980,3,14
81,989,7,26
81,1003,9,42
81,1077,8,42
81,1106,1,3
81,1110,9,35
81,1164,2,9
81,1173,7,40
81,1250,10,45
81,1272,2,11
81,1290,7,29
81,1300,8,36
81,1322,6,23
81,1398,1,4
81,1470,8,40
81,1475,9,31
81,1476,7,35
81,1480,1,5
81,1539,6,25
81,1545,5,27
81,1550,7,39
81,1639,6,33
81,1747,1,4
81,1774,6,32.5
81,1811,4,22
81,1814,3,14
81,1827,5,29.5
81,1928,7,26
81,1937,3,18
81,2127,6,36
81,2190,3,17
81,2278,4,22
81,2318,6,34
81,2328,6,31
81,2375,3,14
81,2385,1,3
81,2393,5,31
81,2417,5,30
81,2462,5,31
81,2464,1,5
81,2472,3,15
81,2509,1,4.5
81,2527,2,10
81,2555,2,10
81,2609,2,10
81,2610,3,14.5
81,2644,1,5
81,2708,1,4
81,2844,3,16
81,2848,1,5
81,2919,4,28
81,2923,3,16.5
81,3115,3,12.5
81,3171,3,13
81,3305,1,3
81,3328,1,4
81,3362,1,3.5
81,3406,2,7
82,10,1,3
82,55,5,28
82,117,5,26
82,187,8,27
82,188,6,37
82,287,5,30
82,350,5,28
82,367,2,7
82,414,4,28
82,428,6,34
82,482,5,30
82,533,3,17
82,754,2,7
82,855,4,24
82,1058,2,10
82,1107,3,18
82,1249,3,12
82,1347,5,33
82,1400,1,5
82,1432,3,13
82,1488,2,9
82,1527,4,22
82,1528,4,21
82,1685,3,16
82,1837,1,4
82,1841,2,11
82,1914,1,4.5
82,1963,9,36
82,2114,2,7
82,2221,2,9
82,2418,1,5
82,2453,3,16
82,2548,2,9
82,2708,2,9
82,2785,2,10
82,2824,2,11
82,2827,1,3
82,2904,1,3
82,3014,10,35
82,3052,10,29
82,3384,9,44
83,112,2,7
83,280,1,4
83,300,3,15
83,385,2,8
83,532,1,5
83,600,10,38
83,612,2,8
83,658,10,46
83,670,1,4
83,696,10,44
83,741,9,29
83,800,10,45
83,843,10,47
83,855,9,29
83,984,8,37
83,1299,8,33
83,1409,9,31
83,1485,9,37
83,1493,9,43
83,1531,9,41
83,1562,8,30
83,1650,8,42
83,1858,9,34
83,1871,10,33
83,1995,9,30
83,2000,9,43
83,2017,9,37
83,2042,9,34
83,2068,10,38
83,2102,9,41
83,2199,8,28
83,2253,7,34
83,2259,8,36
83,2289,10,47
83,2479,9,28
83,2496,9,43
83,2592,7,39
83,2611,7,39
83,2666,9,35
83,2835,7,36
83,2915,6,25
83,3143,7,33
83,3165,7,31
83,3168,6,27
83,3450,4,22
83,3486,5,29
84,96,8,36
84,222,7,35
84,257,8,29
84,271,8,27
84,432,6,28
84,455,8,42
84,480,5,29
84,538,5,24
84,865,6,23
84,943,4,25
84,1003,3,17
84,1534,3,17
84,1759,6,26
84,1967,5,26
84,2010,6,35
84,2079,5,28
84,2136,6,31
84,2171,5,24
84,2316,5,28
84,2364,4,25
84,2386,6,30
84,2543,4,25
84,2579,5,21
84,2891,5,21
84,2902,1,5
84,2979,2,9
84,3006,2,10
84,3140,2,9
84,3191,1,3
84,3332,3,18
84,3382,3,17
84,3404,2,11
84,3455,1,3
84,3464,1,3
85,3,3,17
85,59,2,9
85,422,3,12
85,1284,4,20
85,1753,2,9
85,1852,7,32
85,2001,10,47
85,2057,2,9
85,2219,1,5
85,2291,2,10
85,2440,1,5
85,2516,10,44
85,2521,10,40
85,2872,1,4
85,2888,10,32
85,3112,10,43.5
85,3200,8,27
85,3265,9,42
85,3452,8,37
85,3460,10,47
86,553,10,44
86,870,7,26
86,1074,8,42
86,1208,8,37
86,1264,9,39
86,1297,10,39
86,1401,9,44
86,1519,10,40.75
86,1560,10,44
86,1596,9,40
86,1706,9,37.25
86,1766,9,39.3333333333333
86,1831,9,40
86,1853,7,33
86,1864,9,31
86,2151,9,32
86,2217,8,28
86,2306,6,34
86,2343,8,32
86,2397,10,39.3333333333333
86,2685,8,36.3333333333333
86,2716,10,41.3333333333333
86,2799,9,39.3333333333333
86,2830,5,31
86,2832,5,26
86,2834,6,24
86,2836,6,29
86,2844,10,37.6666666666667
86,2863,10,31.6666666666667
86,2928,5,21
86,2951,7,37
86,3024,10,38.6666666666667
86,3081,10,42
86,3168,7,37
86,3219,6,31
86,3250,6,33
86,3265,10,46
86,3324,6,31.6666666666667
86,3346,10,36
86,3354,9,35.6666666666667
86,3397,3,12
86,3425,6,34
86,3434,7,26.3333333333333
86,3438,3,14
87,203,10,38
87,238,9,38.25
87,249,7,26
87,294,5,22
87,361,8,35.25
87,428,8,34
87,503,6,26.5
87,546,6,29
87,556,6,26
87,687,7,32.5
87,808,9,39.75
87,998,10,44
87,1012,5,33
87,1241,8,33
87,1265,7,38
87,1268,8,33
87,1365,4,26
87,1366,7,35.25
87,1367,4,22
87,1385,7,31.5
87,1440,5,29.5
87,1491,4,23
87,1500,7,41
87,1716,6,34.75
87,1717,3,13
87,2037,10,46
87,2064,3,17
87,2070,7,33
87,2185,6,30
87,2213,6,25.3333333333333
87,2247,2,11
87,2287,2,11
87,2304,10,42
87,2490,2,8
87,2525,7,37
87,2531,7,31.6666666666667
87,2542,5,26
87,2544,8,35.3333333333333
87,2555,10,36
87,2603,8,34.3333333333333
87,2626,6,28.6666666666667
87,2631,6,30.6666666666667
87,2649,10,30
87,2687,2,10
87,2712,10,33
87,2755,1,3
87,2771,3,14
87,2826,4,27.6666666666667
87,2847,9,30
87,2871,2,10
87,2924,9,43
87,2956,8,35
87,2985,7,30.6666666666667
87,3003,9,38
87,3016,9,40
87,3072,8,36.5
87,3076,2,7
87,3086,8,33
87,3104,9,38
87,3131,4,22.3333333333333
87,3221,6,35.3333333333333
87,3229,10,29
87,3262,1,5
87,3269,4,23.3333333333333
87,3279,6,27.6666666666667
87,3295,1,4
87,3301,10,41
87,3314,3,15.6666666666667
87,3327,9,40
87,3357,1,5
87,3462,5,25
87,3464,2,7
88,11,6,25
88,19,9,28
88,92,9,30
88,175,8,30
88,181,5,26
88,191,5,26.25
88,263,7,30.5
88,291,5,29.5
88,295,4,22
88,296,8,32
88,316,8,35
88,330,6,31
88,349,3,17
88,370,8,30
88,389,2,10
88,483,3,14.75
88,565,7,39
88,566,6,29.5
88,634,7,29
88,698,2,9.5
88,846,6,34
88,939,10,41
88,940,8,38
88,957,8,42
88,967,3,15.5
88,1030,8,38
88,1081,2,9
88,1311,2,10
88,1348,5,28
88,1370,5,28
88,1390,3,18
88,1397,2,8.5
88,1531,4,24.3333333333333
88,1608,5,29
88,1609,2,8.75
88,1612,5,25
88,1648,5,29
88,1667,4,23
88,1685,4,23.5
88,1694,6,34
88,1763,9,32
88,1768,4,22
88,1785,5,26.3333333333333
88,1804,3,14.6666666666667
88,1845,7,25
88,1855,6,24
88,1861,2,8.33333333333333
88,1887,7,36
88,1917,6,34.5
88,1939,3,17.3333333333333
88,1964,7,41
88,1982,7,35
88,2033,4,20.5
88,2072,1,3
88,2088,5,29
88,2168,8,40
88,2173,8,39
88,2183,6,33
88,2216,2,8.33333333333333
88,2232,8,39
88,2272,1,3
88,2329,6,28
88,2341,1,4
88,2377,1,4
88,2434,5,24
88,2473,6,27
88,2488,4,28
88,2503,7,30
88,2595,3,14.6666666666667
88,2650,5,27
88,2668,6,28
88,2687,1,3
88,2688,3,17
88,2721,5,23
88,2726,1,4.33333333333333
88,2869,2,8.66666666666667
88,2873,1,3.66666666666667
88,2949,2,8
88,3009,2,9.66666666666667
88,3024,6,32
88,3072,4,21
88,3080,4,20
88,3089,4,26
88,3182,2,7
88,3204,4,23
88,3310,4,23
